CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
New Zealand,NZL,20200710,E1: Income support,2,0,"Employers and sole traders could apply for the Wage Subsidy before 10 June 2020.$585.80 (full-time); $350.00 (part-time). A Wage Subsidy Extension payment is currently available and Applications are open from 10 June 2020 to 1 September 2020.  If a people lose job (including self-employment) from 1 March 2020 to 30 October 2020 due to COVID-19, they can apply for the COVID-19 Income Relief Payment.  http://web.archive.org/web/20200718140212/https://www.workandincome.govt.nz/covid-19/income-relief-payment/  https://web.archive.org/web/20200622173227/https://www.workandincome.govt.nz/covid-19/wage-subsidy/index.html  "
New Zealand,NZL,20200710,E2: Debt/contract relief,2,,"It’s possible to get help from the government for a wide range of living expenses, such as accommodation, power bills, food and school costs, if the person meets certain criteria.  http://web.archive.org/web/20200718135821/https://www.workandincome.govt.nz/eligibility/living-expenses/  "
New Zealand,NZL,20200710,H2: Testing policy,2,,"The focus for testing is to test those who have symptoms, are close contacts of cases, or work at the border; and to monitor trends and test asymptomatic people as part of a wider surveillance strategy  http://web.archive.org/web/20200718133225/https://covid19.govt.nz/assets/resources/legislation-and-key-documents/Stamp-it-Out-one-pager.pdf  "
New Zealand,NZL,20200710,H3: Contact tracing,2,,"Rapid contact tracing of any positive case.  The use of voluntary COVID tracer app and encouragement of businesses to display the COVID tracer app QR code posters.   http://web.archive.org/web/20200718141322/https://covid19.govt.nz/covid-19/restrictions/alert-system-overview/  "
New Zealand,NZL,20200719,H1: Public information campaigns,2,1,"The official websites and media platforms of the NZ Government are constantly updated with information regarding the virus.    https://web.archive.org/web/20200730143303/https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-health-advice-general-public/assessment-and-testing-covid-19"
New Zealand,NZL,20200719,H2: Testing policy,2,,"If anyone has symptoms consistent with COVID-19, such as cold or flu symptoms, testing is available free of charge.    https://web.archive.org/web/20200730143303/https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-health-advice-general-public/assessment-and-testing-covid-19"
New Zealand,NZL,20200730,C1: School closing,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C2: Workplace closing,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C3: Cancel public events,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C4: Restrictions on gatherings,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C5: Close public transport,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C6: Stay at home requirements,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C7: Restrictions on internal movement,0,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in Alert 1, where everyone can return to work, school, sports and domestic travel, and individuals can get together with as many people as they want. http://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200730,C8: International travel controls,4,,"No change. The government webpage as accessed on 5 Aug indicates that the country is still in alert 1, where strict border restrictions remainhttp://archive.today/2020.08.05-015351/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/%23keep-track-of-where-you%E2%80%99ve-been"
New Zealand,NZL,20200806,H6: Facial Coverings,0,,"For the first time the New Zealand Government has now recommended we all have supplies of face masks for everyone in the household. The Minister of Health today said every Kiwi should have a face mask in their ""emergency kits"" in case of an outbreak of community transmission of Covid-19. Mr Hipkins said face masks would be required to be worn if the country moves back to Alert Level 2. This would help ""keep public transport working"" and be used as an ""extra line of defence"" when physical distancing was not possible, he explained.  As this is merely a recommendation to ""have a mask handy"" if the situation worsens, 0 maintained, but upgrade expected.   https://web.archive.org/web/20201003110159/https://www.tvnz.co.nz/one-news/new-zealand/government-tells-all-new-zealanders-have-face-mask-handy-you-need-know"
New Zealand,NZL,20200812,C1: School closing,2,0,"Wednesday 12 August- Schools to close     Prime Minister Jacinda Ardern has announced Auckland will go into Level 3 lockdown and the rest of the country will go into Level 2 as of Midday Wednesday 12 August, following a family in Auckland confirmed as having COVID-19.    “Auckland region will move to Alert Level 3 at 12 noon on Wednesday 12 August 2020.  It will remain at Alert Level 3 for at least 3 days. This will give us time to assess the situation and gather information, including contact tracing, so we can find out more about how the case arose. If you are in Auckland, this is what you should do while we minimise the risk of transmission”     “""After 102 days, we have our first cases of Covid-19 outside of managed isolation or quarantine facilities... we have all worked incredibly hard to prevent this scenario,""    Media Article 1: https://web.archive.org/web/20200811140238/https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12355759    Media Article 2: https://web.archive.org/web/20200811141448/https://news.sky.com/story/coronavirus-breaks-out-again-in-new-zealand-after-102-days-12047011    Government Unite Against Covid Website https://web.archive.org/web/20200811140440/https://covid19.govt.nz/updates-and-resources/latest-updates/new-zealands-alert-levels-are-changing-at-12-noon-on-wednesday-12-august/    Government Unite Against Covid Website with Level 3 restrictions for Auckland: https://web.archive.org/web/20200811140651/https://covid19.govt.nz/covid-19/restrictions/auckland/    Jacinda Ardern Press Conference: https://web.archive.org/web/20200811141724/https://www.youtube.com/watch?v=Yhr-GB5kcPg  "
